Drug,Pathway,Species,edgeLength,IoOS,OoOS,RoOS,drug
R-138727 [extracellular region],VEGFR2 mediated vascular permeability,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R),Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],Presynaptic function of Kainate receptors,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],Activation of Ca-permeable Kainate Receptor,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],Activation of Na-permeable kainate receptors,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],Ionotropic activity of kainate receptors,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],Activation of kainate receptors upon glutamate binding,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],Reuptake of GABA,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],"GABA synthesis, release, reuptake and degradation",Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],Transfer of LPS from LBP carrier to CD14,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],Activation of C3 and C5,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],Alternative complement activation,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],Regulation of Complement cascade,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],Complement cascade,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],Advanced glycosylation endproduct receptor signaling,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],Detoxification of Reactive Oxygen Species,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],Negative regulation of FGFR4 signaling,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],betaKlotho-mediated ligand binding,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],Signaling by ERBB4,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],"BMAL1:CLOCK,NPAS2 activates circadian gene expression",Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],"POU5F1 (OCT4), SOX2, NANOG repress genes related to differentiation",Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],"POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation",Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],LGI-ADAM interactions,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],Regulation of signaling by NODAL,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],Signaling by NODAL,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],Digestion of dietary lipid,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],Digestion of dietary carbohydrate,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],Signaling by FGFR1 amplification mutants,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],Signaling by activated point mutants of FGFR1,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],FGFR1 mutant receptor activation,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],Signaling by activated point mutants of FGFR3,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],FGFR3 mutant receptor activation,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],Activated point mutants of FGFR2,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],FGFR2 mutant receptor activation,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],FGFR4 mutant receptor activation,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],Regulation of insulin secretion,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],Erythrocytes take up carbon dioxide and release oxygen,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],Elastic fibre formation,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],Anchoring fibril formation,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],Fibronectin matrix formation,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],Extrinsic Pathway of Fibrin Clot Formation,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],Intrinsic Pathway of Fibrin Clot Formation,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],Common Pathway of Fibrin Clot Formation,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],Formation of Fibrin Clot (Clotting Cascade),Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],Growth hormone receptor signaling,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],FLT3 Signaling,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],TNF receptor superfamily (TNFSF) members mediating non-canonical NF-kB pathway,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],Reversible hydration of carbon dioxide,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],PPARA activates gene expression,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],"Synthesis, secretion, and deacylation of Ghrelin",Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],Metabolism of Angiotensinogen to Angiotensins,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],Insulin processing,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],"Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)",Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],"Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)",Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],"Incretin synthesis, secretion, and inactivation",Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],Peptide hormone metabolism,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],Potassium transport channels,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],Classical Kir channels,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],Activation of G protein gated Potassium channels,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],G protein gated Potassium channels,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],ATP sensitive Potassium channels,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],Ca2+ activated K+ channels,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],TWIK-related alkaline pH activated K+ channel (TALK),Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],TWIK-related spinal cord K+ channel (TRESK),Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],Tandem pore domain halothane-inhibited K+ channel (THIK),Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],TWIK-releated acid-sensitive K+ channel (TASK),Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],TWIK related potassium channel (TREK),Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],Tandem of pore domain in a weak inwardly rectifying K+ channels (TWIK),Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],Interaction With Cumulus Cells And The Zona Pellucida,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],Antagonism of Activin by Follistatin,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],Signaling by Activin,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],Transport of glycerol from adipocytes to the liver by Aquaporins,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],Erythrocytes take up oxygen and release carbon dioxide,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],O2/CO2 exchange in erythrocytes,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],Scavenging of heme from plasma,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],Scavenging by Class F Receptors,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],Scavenging by Class B Receptors,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],Scavenging by Class H Receptors,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],Scavenging by Class A Receptors,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],Binding and Uptake of Ligands by Scavenger Receptors,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
R-138727 [extracellular region],SHC1 events in ERBB2 signaling,Homo sapiens,2.0,0.06845270471460829,0.053616267560746285,0.09546932918545943,R-138727
cangrelor [extracellular region],DAG and IP3 signaling,Homo sapiens,2.0,0.013463178729780059,0.0,0.07376420672130259,cangrelor
cangrelor [extracellular region],WNT5A-dependent internalization of FZD4,Homo sapiens,2.0,0.013463178729780059,0.0,0.07376420672130259,cangrelor
cangrelor [extracellular region],"WNT5A-dependent internalization of FZD2, FZD5 and ROR2",Homo sapiens,2.0,0.013463178729780059,0.0,0.07376420672130259,cangrelor
cangrelor [extracellular region],Negative regulation of TCF-dependent signaling by WNT ligand antagonists,Homo sapiens,2.0,0.013463178729780059,0.0,0.07376420672130259,cangrelor
cangrelor [extracellular region],TCF dependent signaling in response to WNT,Homo sapiens,2.0,0.013463178729780059,0.0,0.07376420672130259,cangrelor
cangrelor [extracellular region],Regulation of actin dynamics for phagocytic cup formation,Homo sapiens,2.0,0.013463178729780059,0.0,0.07376420672130259,cangrelor
cangrelor [extracellular region],Negative regulation of FGFR1 signaling,Homo sapiens,2.0,0.013463178729780059,0.0,0.07376420672130259,cangrelor
cangrelor [extracellular region],Negative regulation of FGFR2 signaling,Homo sapiens,2.0,0.013463178729780059,0.0,0.07376420672130259,cangrelor
cangrelor [extracellular region],Antigen activates B Cell Receptor (BCR) leading to generation of second messengers,Homo sapiens,2.0,0.013463178729780059,0.0,0.07376420672130259,cangrelor
cangrelor [extracellular region],Signaling by the B Cell Receptor (BCR),Homo sapiens,2.0,0.013463178729780059,0.0,0.07376420672130259,cangrelor
cangrelor [extracellular region],Negative regulation of FGFR3 signaling,Homo sapiens,2.0,0.013463178729780059,0.0,0.07376420672130259,cangrelor
cangrelor [extracellular region],Signaling by ERBB2,Homo sapiens,2.0,0.013463178729780059,0.0,0.07376420672130259,cangrelor
cangrelor [extracellular region],Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),Homo sapiens,2.0,0.013463178729780059,0.0,0.07376420672130259,cangrelor
cangrelor [extracellular region],Interleukin-6 family signaling,Homo sapiens,2.0,0.013463178729780059,0.0,0.07376420672130259,cangrelor
